,cycle,p_center,p_height,p_width,q_center,q_height,q_width,r_center,r_height,r_width,s_center,s_height,s_width,t_center,t_height,t_width,r_squared,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval,fwhm_p,rise_time_p,decay_time_p,rise_decay_symmetry_p,sharpness_deriv_p,sharpness_diff_p,fwhm_q,rise_time_q,decay_time_q,rise_decay_symmetry_q,sharpness_deriv_q,fwhm_r,rise_time_r,decay_time_r,rise_decay_symmetry_r,sharpness_deriv_r,sharpness_diff_r,fwhm_s,rise_time_s,decay_time_s,rise_decay_symmetry_s,sharpness_deriv_s,fwhm_t,rise_time_t,decay_time_t,rise_decay_symmetry_t,sharpness_deriv_t,sharpness_diff_t,Average_Heart_Rate,SDNN,RMSSD,NN50,p_on,p_off,q_on,q_off,r_on,r_off,s_on,s_off,t_on,t_off
67,67,72048.84932180027,0.13037168390618495,5.095930784486178,72105.27386592528,-0.1592165020264024,0.521930205210314,72185.78311647085,1.7473515597394922,11.037453863848858,72215.97532532147,-0.2970473049433849,7.387734435847536,72492.4488090897,0.4735162552024269,36.9712482206039,0.9636696957671156,58.0,53.0,117.0,310.0,427.0,5.0,994.0,1000.0,9.0,3.0,6.0,0.3333333333333333,0.12413966894741182,0.0564365227576332,2.0,1.0,1.0,0.5,0.16852257077602997,0.0564365227576332,27.0,14.0,13.0,0.5185185185185185,1.7166626308688675,0.0564365227576332,9.0,4.0,5.0,0.4444444444444444,0.6259823242359213,0.0564365227576332,85.0,43.0,42.0,0.5058823529411764,,,,0.0,72046.0,72051.0,72104.0,72106.0,72172.0,72199.0,72212.0,72221.0,72452.0,72531.0
68,68,73064.42466090013,0.12329740898490509,2.5479654008640567,73154.35272663107,-0.19554098972139772,0.4499712439866558,73185.61467414393,1.7585669311433008,10.90770552348887,73216.30135639943,-0.2597335647364626,6.598773223163006,73491.65998978319,0.48945411854741017,37.63903935206422,0.9587776803355063,90.0,87.0,69.0,309.0,378.0,3.0,1016.0,1002.0,3.0,1.0,2.0,0.3333333333333333,0.13844123974864989,0.06001566928637534,2.0,1.0,1.0,0.5,0.16218721633635258,0.059340926846714555,27.0,14.0,13.0,0.5185185185185185,1.7321696138519922,0.0586319116982699,11.0,5.0,6.0,0.45454545454545453,0.5422565220806012,0.05918053760652944,83.0,41.0,42.0,0.4939759036144578,,,,0.0,73063.0,73066.0,73153.0,73155.0,73172.0,73199.0,73212.0,73222.0,73455.0,73531.0
69,69,74031.42466090013,0.1136989664944864,2.54795991266284,74130.42466089496,-0.3587854254953673,0.3283953899866406,74185.59655093291,1.764655234604956,11.138524056937605,74216.1711938668,-0.2886266277102255,6.762100301686792,74492.92354935162,0.48844548495968665,36.36419678500243,0.9585956162216764,99.0,95.0,95.0,301.0,396.0,4.0,967.0,997.0,4.0,1.0,3.0,0.25,0.203944023966736,0.06076580966450992,2.0,1.0,1.0,0.5,0.18974159492252474,0.06462009978667453,29.0,15.0,14.0,0.5172413793103449,1.6639721978340214,0.06108894332550134,12.0,4.0,8.0,0.3333333333333333,0.5527365146809095,0.05904252529848151,68.0,36.0,32.0,0.5294117647058824,,,,0.0,74030.0,74034.0,74129.0,74131.0,74172.0,74199.0,74212.0,74224.0,74462.0,74525.0
70,70,75011.7632732116,0.19630393191953363,0.4075823379241162,75079.91995502819,-0.13013541118503563,0.769678317283503,75185.58704261575,1.7560474159012929,10.804580333136535,75212.42466090013,-0.322459624494705,2.5479654008640567,75491.76720070308,0.49050395818539094,37.57714343416912,0.9559095651571105,68.0,66.0,145.0,306.0,451.0,2.0,981.0,1000.0,2.0,1.0,1.0,0.5,0.14907858758175985,0.055551168642461186,2.0,1.0,1.0,0.5,0.14044884313359265,0.055551168642461186,29.0,15.0,14.0,0.5172413793103449,1.603817546019077,0.055551168642461186,13.0,1.0,12.0,0.07692307692307693,0.8347419061431902,0.055551168642461186,97.0,47.0,50.0,0.4845360824742268,,,,0.0,75011.0,75013.0,75079.0,75081.0,75172.0,75199.0,75211.0,75224.0,75459.0,75530.0
71,71,76039.0020885418,0.17114885109598837,0.7737575723924536,76147.63991928284,-0.22649306641660036,0.6406134441062867,76185.89472285644,1.7335059958279493,11.486997352143202,76215.58354397399,-0.2811493234650644,7.443484730905307,76491.30464773685,0.4903546425824213,36.749712003692046,0.9599490112953375,108.0,106.0,76.0,300.0,376.0,2.0,1027.0,1001.0,2.0,1.0,1.0,0.5,0.14137309170147366,0.05734728692732046,3.0,2.0,1.0,0.6666666666666666,0.08088719075346387,0.05734728692732046,27.0,14.0,13.0,0.5185185185185185,1.7541101798667986,0.05734728692732046,10.0,4.0,6.0,0.4,0.6788089788408085,0.05734728692732046,86.0,42.0,44.0,0.4883720930232558,,,,0.0,76038.0,76040.0,76146.0,76149.0,76172.0,76199.0,76212.0,76222.0,76455.0,76522.0
72,72,77053.42466075072,0.17714336165886704,2.5479649090499303,77097.26677548369,-0.12127263137579915,0.8102714960597291,77185.42203490341,1.7502945901009443,11.185600617918963,77216.15067819983,-0.32175678939967806,5.095930623985158,77491.72412060709,0.4926322895429286,36.941281241111525,0.9602787574154065,44.0,42.0,123.0,307.0,430.0,2.0,1014.0,1001.0,2.0,1.0,1.0,0.5,0.15171883824001636,0.056885062841694006,3.0,1.0,2.0,0.3333333333333333,0.15410160546801133,0.056885062841694006,29.0,14.0,15.0,0.4827586206896552,1.690213080754047,0.056885062841694006,9.0,3.0,6.0,0.3333333333333333,0.5613670900518987,0.056885062841694006,87.0,43.0,44.0,0.4942528735632184,,,,0.0,77052.0,77054.0,77096.0,77099.0,77172.0,77199.0,77213.0,77219.0,77458.0,77526.0
73,73,78072.13088630141,0.18395475442413672,0.44561556053245377,78124.69514485371,-0.14433714759272417,0.7117478303176372,78185.68963558733,1.7600979341005794,11.094928971289656,78215.01977643427,-0.3010462642499463,5.933128575543614,78492.19915253994,0.49871855249618124,36.46303947289819,0.9570594466590112,52.0,50.0,98.0,307.0,405.0,2.0,1019.0,996.0,2.0,1.0,1.0,0.5,0.14266160226000552,0.05910676868678988,3.0,2.0,1.0,0.6666666666666666,0.15349172729321542,0.05910676868678988,28.0,14.0,14.0,0.5,1.7153649964142765,0.05910676868678988,9.0,3.0,6.0,0.3333333333333333,0.7282204746469718,0.05910676868678988,77.0,36.0,41.0,0.4675324675324675,,,,0.0,78071.0,78073.0,78123.0,78126.0,78172.0,78200.0,78212.0,78221.0,78466.0,78528.0
74,74,79055.57533909987,0.13896484266532366,2.5479617541927384,79148.4246608921,-0.3525121938713444,0.3246094671531773,79185.502463533,1.7900341115066523,10.534346211835722,79221.57533909987,-0.27641729045622626,2.5479654008640567,79492.21819289698,0.496111997023231,35.13858739408516,0.9503722497278291,92.0,90.0,76.0,299.0,375.0,2.0,984.0,1004.0,2.0,1.0,1.0,0.5,0.18530160623203348,0.06391091416018455,2.0,1.0,1.0,0.5,0.039057506051103016,0.05943867487130317,26.0,13.0,13.0,0.5,1.721664951234062,0.07895644632308664,2.0,1.0,1.0,0.5,0.39073738392505675,0.06627487554439697,77.0,41.0,36.0,0.5324675324675324,,,,0.0,79055.0,79057.0,79147.0,79149.0,79173.0,79199.0,79221.0,79223.0,79457.0,79522.0
75,75,80041.42463346953,0.10989267134624976,2.5467139592193098,80102.87926214066,-0.21643560679316606,0.1267811213567347,80185.68998678323,1.7442008312401174,11.096390205538663,80215.53823313388,-0.31623434867608496,6.353349577073429,80491.91748966764,0.4809167438598803,36.30283187161113,0.9583249726188244,62.0,60.0,119.0,302.0,421.0,2.0,985.0,999.0,2.0,1.0,1.0,0.5,0.18348312760258806,0.0580924226191232,2.0,1.0,1.0,0.5,0.1160846757941418,0.0580924226191232,27.0,15.0,12.0,0.5555555555555556,1.8190607038298139,0.0580924226191232,10.0,5.0,5.0,0.5,0.7619573589340798,0.0580924226191232,87.0,41.0,46.0,0.47126436781609193,,,,0.0,80040.0,80042.0,80102.0,80104.0,80171.0,80198.0,80211.0,80221.0,80462.0,80523.0
76,76,81055.57533909987,0.11274241920357086,2.547965400863944,81150.42466089418,-0.09572200577234317,2.5479654008640567,81185.47132215736,1.7369441673535515,11.301019404347278,81215.36113204759,-0.2974070250430926,6.686794360441441,81500.08212109699,0.4721037194403687,36.99090232713937,0.9551015644870008,94.0,92.0,75.0,306.0,381.0,2.0,1015.0,1002.0,2.0,1.0,1.0,0.5,0.12240638630396523,0.05852366125753277,3.0,1.0,2.0,0.3333333333333333,0.06307080191356129,0.05987115351357705,27.0,14.0,13.0,0.5185185185185185,1.7678259548278847,0.05951332853387042,11.0,2.0,9.0,0.18181818181818182,0.6064588683007689,0.05951357302048303,84.0,51.0,33.0,0.6071428571428571,,,,0.0,81055.0,81057.0,81149.0,81152.0,81171.0,81198.0,81213.0,81224.0,81461.0,81530.0
77,77,82062.57533909987,0.11882549785110114,2.5479654008640567,82143.84931578785,-0.09934095237006671,5.095930801728112,82185.73973373312,1.7659660557378594,11.064859019921437,82216.17993518108,-0.31985933700695773,5.97807536962621,82491.54500587493,0.496147266265207,36.2448760593198,0.9619693899101089,79.0,77.0,82.0,299.0,381.0,2.0,1007.0,997.0,2.0,1.0,1.0,0.5,0.13146153631506,0.055395336296331435,5.0,3.0,2.0,0.6,0.01803354576280928,0.03711588192801819,27.0,14.0,13.0,0.5185185185185185,1.7769863638762524,0.07479785702799317,12.0,5.0,7.0,0.4166666666666667,0.5870697088077523,0.04865050795379918,69.0,33.0,36.0,0.4782608695652174,,,,0.0,82062.0,82064.0,82141.0,82145.0,82172.0,82199.0,82212.0,82223.0,82459.0,82522.0
78,78,83060.15067819973,0.08191500852908008,5.095921797650769,83140.308299185,-0.16994350748467457,0.5733717581888853,83185.73513143424,1.749826113103326,10.78325118991569,83214.84932180027,-0.35793089526046673,5.095930801728113,83482.79457440229,0.4612423771402749,36.919049166325145,0.9517840311804393,80.0,76.0,82.0,303.0,385.0,4.0,998.0,998.0,6.0,3.0,3.0,0.5,0.08516644975981846,0.044819093963092395,3.0,1.0,2.0,0.3333333333333333,0.10065755349909694,0.0727218411734449,27.0,14.0,13.0,0.5185185185185185,1.6505861967163198,0.08774109458339421,16.0,5.0,11.0,0.3125,0.5949757626891192,0.08315631571429848,64.0,23.0,41.0,0.359375,,,,0.0,83059.0,83063.0,83139.0,83142.0,83172.0,83199.0,83212.0,83221.0,83460.0,83524.0
79,79,84047.57534992846,0.4995522045131119,0.3042991237721231,84143.42464845147,-0.30437477187011663,0.324325001313157,84185.98399589132,1.7641085819248228,11.079624504985732,84216.30135639943,-0.2906227373001669,6.189931480868378,84491.96047388595,0.48957900448746267,36.845906340793,0.960788614351878,95.0,93.0,80.0,302.0,382.0,2.0,987.0,1002.0,2.0,1.0,1.0,0.5,0.17259006505259572,0.057970914658938284,2.0,1.0,1.0,0.5,0.1316901637091775,0.057970914658938284,28.0,14.0,14.0,0.5,1.6500054874947319,0.057970914658938284,14.0,5.0,9.0,0.35714285714285715,0.5279673967618534,0.057970914658938284,75.0,43.0,32.0,0.5733333333333334,,,,0.0,84047.0,84049.0,84142.0,84144.0,84172.0,84199.0,84213.0,84222.0,84456.0,84524.0
80,80,85064.57533909987,0.2433239287908843,0.40887623094894554,85150.57533909987,-0.10795178939805587,2.5479652866549607,85185.79190854373,1.7434356907935427,11.034886171778659,85215.8653017098,-0.31901740768146253,7.075006232312226,85493.08212109699,0.485962351817209,33.66683342223394,0.9573086965754873,85.0,82.0,76.0,299.0,375.0,3.0,1017.0,1000.0,3.0,2.0,1.0,0.6666666666666666,0.07718168402549463,0.05561737461104896,4.0,3.0,1.0,0.75,0.09932203247514096,0.05565961210879469,26.0,14.0,12.0,0.5384615384615384,1.7072901126091282,0.056097819542795475,13.0,5.0,8.0,0.38461538461538464,0.6729200476155387,0.0559844323279407,87.0,44.0,43.0,0.5057471264367817,,,,0.0,85063.0,85066.0,85148.0,85152.0,85172.0,85198.0,85211.0,85224.0,85455.0,85523.0
81,81,86042.21021461881,0.09684845503298427,7.64389620259217,86083.85134537138,-0.18890392375565754,0.6986511061969377,86185.60062223027,1.7538226196923916,10.54783937442988,86216.57533909987,-0.37689315335069745,2.5479654008640567,86493.01087880273,0.47914896834897364,35.72753048481686,0.9516820190018219,43.0,36.0,135.0,311.0,446.0,7.0,978.0,1000.0,12.0,7.0,5.0,0.5833333333333334,0.0994430924357858,0.05904001519724362,2.0,1.0,1.0,0.5,0.19624661001041005,0.05904001519724362,28.0,14.0,14.0,0.5,1.7197412816794628,0.05904001519724362,2.0,1.0,1.0,0.5,0.6579093203896758,0.05904001519724362,88.0,43.0,45.0,0.48863636363636365,,,,0.0,86040.0,86047.0,86083.0,86085.0,86172.0,86198.0,86216.0,86218.0,86468.0,86529.0
82,82,86934.04770584696,0.1711918824731254,0.6935609964165331,87098.93343117397,-0.17330972596005667,0.1503190909244529,87185.57286670608,1.7537645334389786,10.955598990491437,87215.84799018913,-0.32467529649510835,5.095930729958436,87492.24659443612,0.4814166257616541,36.01210249943768,0.9589855937793612,165.0,163.0,121.0,316.0,437.0,2.0,891.0,999.0,2.0,1.0,1.0,0.5,0.19434359867372097,0.056677958400118425,2.0,1.0,1.0,0.5,0.09068801948134678,0.056677958400118425,28.0,15.0,13.0,0.5357142857142857,1.59797121802674,0.056677958400118425,10.0,3.0,7.0,0.3,0.6377985894793373,0.056677958400118425,70.0,27.0,43.0,0.38571428571428573,,,,0.0,86933.0,86935.0,87098.0,87100.0,87172.0,87199.0,87213.0,87219.0,87465.0,87535.0
83,83,89045.37477678055,0.15152714763885794,1.0872951554350998,89128.59848095535,-0.19035315139592052,0.041229017163014026,89185.77317481347,1.756453185460347,10.996093029827671,89215.69958545252,-0.3475074759524429,5.6551536931856194,89492.39350374273,0.4962210827602401,36.66439788651556,0.9586535170143543,84.0,78.0,94.0,303.0,397.0,6.0,2111.0,2003.0,6.0,1.0,5.0,0.16666666666666666,0.14940725719242912,0.058564944568001195,2.0,1.0,1.0,0.5,0.15768516034220723,0.06191646182385719,27.0,14.0,13.0,0.5185185185185185,1.7529057359616416,0.06113855765773443,10.0,4.0,6.0,0.4,0.7674067188866276,0.06223550516796588,72.0,39.0,33.0,0.5416666666666666,,,,0.0,89044.0,89050.0,89128.0,89130.0,89172.0,89199.0,89212.0,89222.0,89453.0,89525.0
84,84,90038.00679433689,0.12414498006117873,2.5479654008640567,90121.38168127464,-0.1204672617389231,1.2816389838972817,90185.71813203697,1.7283253311623883,11.246849204330148,90215.72601729959,-0.3258757345583441,5.527760378882281,90491.66650991695,0.510168899810031,36.5965161814639,0.9594828302061,83.0,81.0,100.0,311.0,411.0,2.0,993.0,999.0,2.0,1.0,1.0,0.5,0.26940405612180707,0.05905647123916065,4.0,1.0,3.0,0.25,0.15702010990220616,0.05851540474828296,27.0,14.0,13.0,0.5185185185185185,1.6772633181314291,0.05851237946065638,9.0,5.0,4.0,0.5555555555555556,0.6798789371105579,0.05885323572693076,87.0,45.0,42.0,0.5172413793103449,,,,0.0,90037.0,90039.0,90120.0,90124.0,90172.0,90199.0,90211.0,90220.0,90453.0,90531.0
85,85,91063.57533909987,0.10846361738488576,2.5479654008640567,91121.41098076812,-1.1454930218582393,0.2140812716182013,91185.58341829102,1.7592118705716093,11.037274846933395,91215.72601729959,-0.27359224935173715,6.970123364784864,91492.5626690273,0.49345327218436474,36.79497668831235,0.9566454289767939,57.0,55.0,102.0,309.0,411.0,2.0,1026.0,999.0,2.0,1.0,1.0,0.5,0.07076994911536472,0.060798928272640156,2.0,1.0,1.0,0.5,0.13398877513768725,0.06085285303199844,27.0,14.0,13.0,0.5185185185185185,1.766575293734408,0.060624356865708454,11.0,5.0,6.0,0.45454545454545453,0.6031070971022963,0.0613811851698992,80.0,42.0,38.0,0.525,,,,0.0,91063.0,91065.0,91120.0,91122.0,91173.0,91199.0,91214.0,91222.0,91475.0,91531.0
86,86,92066.5753710165,0.3533943644557853,0.33379590458503033,92113.01130728604,-0.13173716363392557,-0.13117626807123342,92185.53701560767,1.7398187294694905,11.023465154857819,92216.27398010602,-0.28831138519876665,7.289137181824654,92490.9299191466,0.4881494809307857,35.45052844090498,0.9553504681722679,47.0,44.0,109.0,306.0,415.0,3.0,1003.0,1001.0,3.0,2.0,1.0,0.6666666666666666,0.14997588951137492,0.05689892002278122,2.0,1.0,1.0,0.5,0.09508060213909308,0.05758812415590259,27.0,14.0,13.0,0.5185185185185185,1.6590941235659487,0.057898157363949425,9.0,4.0,5.0,0.4444444444444444,0.6505334459832572,0.057898157363949425,87.0,49.0,38.0,0.5632183908045977,,,,0.0,92065.0,92068.0,92112.0,92114.0,92172.0,92199.0,92212.0,92221.0,92460.0,92527.0
87,87,93050.08051588184,0.17775588543584653,0.5067194762214607,93121.82162134958,-0.17105310938949625,0.7008259568225922,93185.64536215861,1.7525882225218739,10.855199320214897,93217.87669549929,-0.29272923500692494,7.099634272119187,93492.60645325719,0.4830949519338882,34.593937050493345,0.9577445924131134,72.0,70.0,104.0,300.0,404.0,2.0,983.0,1000.0,2.0,1.0,1.0,0.5,0.15037484960388658,0.05426617343961761,2.0,1.0,1.0,0.5,0.22861199783094943,0.0547941693843808,26.0,13.0,13.0,0.5,1.786397619560062,0.05421387309025904,16.0,8.0,8.0,0.5,0.4969604516662274,0.05371053210008602,79.0,42.0,37.0,0.5316455696202531,,,,0.0,93049.0,93051.0,93121.0,93123.0,93173.0,93199.0,93212.0,93225.0,93460.0,93525.0
88,88,94047.17271010866,0.10576206689620421,2.5479654008640567,94138.57704847911,-0.6005950330416009,0.25565446875260905,94185.76082502615,1.7516827691292671,11.088313716005208,94215.23245243642,-0.303765587447664,6.478743438091332,94491.54475515395,0.490097121462251,36.49094958740251,0.9580237158810384,93.0,90.0,83.0,293.0,376.0,3.0,997.0,998.0,3.0,2.0,1.0,0.6666666666666666,0.1567310407554387,0.05535867741703565,2.0,1.0,1.0,0.5,0.15359398636816923,0.05648048656845816,29.0,15.0,14.0,0.5172413793103449,1.6081595214234436,0.05642550705997338,10.0,3.0,7.0,0.3,0.6923797157707225,0.05681455141519597,83.0,42.0,41.0,0.5060240963855421,,,,0.0,94045.0,94048.0,94138.0,94140.0,94172.0,94199.0,94212.0,94221.0,94461.0,94514.0
89,89,95044.42465705125,0.15940614124396407,2.5479654008640567,95152.57533909987,-0.13679820538611587,2.54796526431573,95185.47304709676,1.7333971779271982,11.165234030926195,95216.41630113393,-0.32102156697676265,7.028281761247526,95491.78112528773,0.48374394150019034,35.392889936423195,0.9563759610497695,109.0,105.0,71.0,295.0,366.0,4.0,997.0,1000.0,4.0,1.0,3.0,0.25,0.14907141183363007,0.06141894637886382,2.0,1.0,1.0,0.5,0.11545392753898762,0.06297036614598643,28.0,14.0,14.0,0.5,1.810978696725678,0.06314224021751007,14.0,5.0,9.0,0.35714285714285715,0.6255420290290896,0.062761685371232,85.0,43.0,42.0,0.5058823529411764,,,,0.0,95043.0,95047.0,95152.0,95154.0,95171.0,95198.0,95211.0,95223.0,95458.0,95518.0
90,90,97054.15067820877,0.14201998990053644,5.0959308017281115,97128.97190398892,-0.12672992675431008,0.6006370292394487,97185.89978233208,1.7660306840806719,11.056185893645246,97215.66698236426,-0.28705346659127035,6.076862797201859,97491.17546024402,0.5024396430753969,37.31335137765196,0.9594500989880352,75.0,68.0,91.0,309.0,400.0,7.0,2011.0,2004.0,7.0,1.0,6.0,0.14285714285714285,0.04965500457512732,0.05771384449277644,2.0,1.0,1.0,0.5,0.10818590474029151,0.05771384449277644,27.0,14.0,13.0,0.5185185185185185,1.7793752940086902,0.05771384449277644,7.0,4.0,3.0,0.5714285714285714,0.6561032211852087,0.05771384449277644,74.0,37.0,37.0,0.5,,,,0.0,97053.0,97060.0,97128.0,97130.0,97172.0,97199.0,97212.0,97219.0,97454.0,97528.0
91,91,98051.42466090013,0.18029122068035197,2.5479654008640553,98133.42466090013,-0.1814017915538636,0.5069273397809991,98185.6580533709,1.780428154718786,11.055214793200593,98214.7069407659,-0.2793043279993334,5.810699926306403,98493.12963800253,0.5156224425052963,38.71302960400831,0.9586665344983655,82.0,79.0,89.0,306.0,395.0,3.0,996.0,996.0,3.0,1.0,2.0,0.3333333333333333,0.14558455706326684,0.06075562606821259,3.0,1.0,2.0,0.3333333333333333,0.14116291369901493,0.06420748487350911,27.0,14.0,13.0,0.5185185185185185,1.8166642060939608,0.06577009697650903,11.0,5.0,6.0,0.45454545454545453,0.6582903853615921,0.06480958043549755,88.0,43.0,45.0,0.48863636363636365,,,,0.0,98050.0,98053.0,98132.0,98135.0,98172.0,98199.0,98210.0,98221.0,98458.0,98527.0
92,92,100059.88780423124,0.1602749135206018,0.7624817799993716,100105.32663678528,-0.41611529680744436,0.2437716248112942,100185.89061980996,1.7280299509857957,11.096080238310632,100216.72601729959,-0.3062755157724742,7.634139767557541,100494.50678199713,0.4841947818669799,35.643610706372336,0.9547955151681564,45.0,43.0,117.0,302.0,419.0,2.0,2009.0,2002.0,2.0,1.0,1.0,0.5,0.1800784277528433,0.05825577917787283,2.0,1.0,1.0,0.5,0.1422178846942519,0.05825577917787283,28.0,14.0,14.0,0.5,1.744248872372486,0.05825577917787283,11.0,7.0,4.0,0.6363636363636364,0.5400205964929421,0.05825577917787283,89.0,46.0,43.0,0.5168539325842697,,,,0.0,100059.0,100061.0,100104.0,100106.0,100172.0,100200.0,100211.0,100221.0,100455.0,100523.0
93,93,101058.57533909987,0.12340406372040755,2.5479649278138625,101145.42466090013,-0.10960586175069012,2.547964453801455,101185.56752140853,1.7540069999724175,10.969115519513643,101215.92803458365,-0.32050521418250016,6.7759536698371425,101491.85143749292,0.4823343611224021,35.55716677993824,0.9569665804736249,90.0,84.0,80.0,302.0,382.0,6.0,999.0,998.0,6.0,5.0,1.0,0.8333333333333334,0.08551289955225777,0.058263022166919136,5.0,1.0,4.0,0.2,0.13620434531084297,0.057203437866080106,27.0,14.0,13.0,0.5185185185185185,1.6664479812826558,0.05917603785194953,13.0,5.0,8.0,0.38461538461538464,0.5996162309890025,0.05865299109760704,69.0,34.0,35.0,0.4927536231884058,,,,0.0,101054.0,101060.0,101144.0,101149.0,101172.0,101199.0,101211.0,101224.0,101462.0,101526.0
94,94,102047.42466089959,0.15679262789777815,2.547887523614132,102092.42453481819,-0.25888382805263327,0.3609036261262073,102185.68136053914,1.7457000554137074,11.104828500107862,102215.36988550313,-0.3143904487394735,6.578879773929225,102498.47940829814,0.5048150756942142,33.1235501954172,0.95296799572677,46.0,43.0,130.0,296.0,426.0,3.0,988.0,1002.0,3.0,2.0,1.0,0.6666666666666666,0.23232408462915582,0.07449875456777753,3.0,1.0,2.0,0.3333333333333333,0.22229232787565087,0.07413690683403677,28.0,14.0,14.0,0.5,1.77925230466054,0.06769994989289642,9.0,3.0,6.0,0.3333333333333333,0.6671763083251909,0.06759459822921161,81.0,44.0,37.0,0.5432098765432098,,,,0.0,102045.0,102048.0,102091.0,102094.0,102172.0,102200.0,102212.0,102221.0,102460.0,102517.0
95,95,105051.88757672466,0.12462538784883707,2.5479653531167017,105155.2872353082,-0.2003184226040905,0.6797496283636946,105185.50245549704,1.7370472819968914,11.243816347354004,105216.15067819973,-0.3307682972728475,5.095930801728113,105492.01572931705,0.49271350978656264,36.620914203767214,0.9604066170485674,106.0,101.0,65.0,303.0,368.0,5.0,3005.0,2997.0,5.0,4.0,1.0,0.8,0.22632916590847588,0.057735908590699145,2.0,1.0,1.0,0.5,0.22556105019225633,0.057735908590699145,27.0,14.0,13.0,0.5185185185185185,1.717717122011385,0.057735908590699145,6.0,3.0,3.0,0.5,0.6480478645593063,0.057735908590699145,65.0,35.0,30.0,0.5384615384615384,,,,0.0,105048.0,105053.0,105154.0,105156.0,105172.0,105199.0,105213.0,105219.0,105457.0,105522.0
96,96,106051.73813379814,0.1587143757870075,2.5479654008640567,106151.84932180027,-0.10361753201455436,5.095868365685942,106185.82654013918,1.7131222092464513,11.3565844527632,106215.2081870696,-0.29813651476927006,7.120141435967547,106487.34253980315,0.4719461969661564,36.039815561403195,0.9504723469690913,100.0,96.0,74.0,306.0,380.0,4.0,1000.0,1003.0,4.0,3.0,1.0,0.75,0.18340351551955958,0.061961103014023425,5.0,4.0,1.0,0.8,0.1277729810210808,0.06151477540135275,28.0,14.0,14.0,0.5,1.7280962941682667,0.06287309296213568,12.0,4.0,8.0,0.3333333333333333,0.622508862451645,0.0647871229189242,82.0,39.0,43.0,0.47560975609756095,,,,0.0,106049.0,106053.0,106149.0,106153.0,106172.0,106200.0,106211.0,106223.0,106456.0,106529.0
97,97,107054.84932180027,0.14545624135577934,5.09593080101312,107102.75624963669,-733.5245775824817,-0.058540070244059605,107185.55239242285,1.74948088412192,11.201461461005762,107216.06561608943,-0.3228029469082694,5.81149267556236,107492.00737339117,0.5044138135317238,36.6395048222979,0.9630404691088118,50.0,46.0,121.0,305.0,426.0,4.0,1002.0,1000.0,10.0,3.0,7.0,0.3,0.11600380298238636,0.05648281277717592,2.0,1.0,1.0,0.5,0.08545392191687845,0.0568405853525768,27.0,14.0,13.0,0.5185185185185185,1.673635784255155,0.056605043320890364,12.0,5.0,7.0,0.4166666666666667,0.5749250817122538,0.057044636121502255,83.0,43.0,40.0,0.5180722891566265,,,,0.0,107052.0,107056.0,107102.0,107105.0,107172.0,107199.0,107212.0,107223.0,107456.0,107528.0
98,98,108047.42436926748,0.10736043459584232,2.547832031104101,108105.79268066982,-0.7464157119603609,0.11852225937533022,108185.51350462326,1.7376049545133105,11.136382957129193,108216.06070858701,-0.3155261399790289,6.17777530321957,108492.80969276649,0.4946210877087358,36.38130063385286,0.9583178979227535,59.0,57.0,116.0,306.0,422.0,2.0,993.0,999.0,2.0,1.0,1.0,0.5,0.12188433162419055,0.0535883301590309,2.0,1.0,1.0,0.5,0.10218460613373331,0.057792703305225325,26.0,14.0,12.0,0.5384615384615384,1.7096684599102534,0.05878978084620278,10.0,5.0,5.0,0.5,0.5971870420098484,0.05880134690983086,78.0,37.0,41.0,0.47435897435897434,,,,0.0,108046.0,108048.0,108105.0,108107.0,108172.0,108198.0,108212.0,108221.0,108459.0,108527.0
99,99,109051.42465974977,0.11272166393603435,2.547965377097079,109137.08816939221,-0.14933549029327917,0.5168096313174914,109185.6700568641,1.748454409247163,11.110297826910283,109215.80976603553,-0.32584397222343364,5.095930801728113,109490.65746019685,0.49192865023785354,37.44716412126359,0.961514295249882,87.0,84.0,85.0,301.0,386.0,3.0,1004.0,1002.0,3.0,2.0,1.0,0.6666666666666666,0.14341129532360206,0.05598156611366553,2.0,1.0,1.0,0.5,0.16192712295881653,0.05436034058493492,27.0,14.0,13.0,0.5185185185185185,1.7028654759193442,0.05404240085410945,7.0,2.0,5.0,0.2857142857142857,0.6371378868923958,0.05474487204359807,85.0,39.0,46.0,0.4588235294117647,,,,0.0,109049.0,109052.0,109136.0,109138.0,109172.0,109199.0,109214.0,109221.0,109455.0,109522.0
100,100,110029.17812834663,0.28141527812221767,0.1858841791586074,110124.24805738765,-0.16349018523803416,0.6202147579965752,110185.4259546711,1.7806728299749508,10.627134645330377,110218.57533928815,-0.2941473321122184,2.5479597799070857,110485.34252790992,0.4878863920374595,37.29675120691765,0.952120239105826,95.0,93.0,97.0,310.0,407.0,2.0,978.0,997.0,2.0,1.0,1.0,0.5,0.15829836911762946,0.0571675673114476,3.0,1.0,2.0,0.3333333333333333,0.13528840466905712,0.05723637809057425,28.0,13.0,15.0,0.4642857142857143,1.7862685482434961,0.056807538021478,3.0,2.0,1.0,0.6666666666666666,0.5191427340304783,0.05784729201239092,76.0,31.0,45.0,0.40789473684210525,,,,0.0,110028.0,110030.0,110123.0,110126.0,110172.0,110199.0,110217.0,110220.0,110454.0,110530.0
