,cycle,p_center,p_height,p_width,q_center,q_height,q_width,r_center,r_height,r_width,s_center,s_height,s_width,t_center,t_height,t_width,r_squared,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval,fwhm_p,rise_time_p,decay_time_p,rise_decay_symmetry_p,sharpness_deriv_p,sharpness_diff_p,fwhm_q,rise_time_q,decay_time_q,rise_decay_symmetry_q,sharpness_deriv_q,fwhm_r,rise_time_r,decay_time_r,rise_decay_symmetry_r,sharpness_deriv_r,sharpness_diff_r,fwhm_s,rise_time_s,decay_time_s,rise_decay_symmetry_s,sharpness_deriv_s,fwhm_t,rise_time_t,decay_time_t,rise_decay_symmetry_t,sharpness_deriv_t,sharpness_diff_t,Average_Heart_Rate,SDNN,RMSSD,NN50,p_on,p_off,q_on,q_off,r_on,r_off,s_on,s_off,t_on,t_off
69,69,83033.25027149892,1.149109337638599,0.35142052690473663,83132.83279131644,-0.6440865507394216,0.013241750966609733,83185.57072079698,1.8507697350114702,10.910823475355713,83216.27267115824,-0.5237427422131468,0.41439905390186577,83489.02974419737,0.900090325720942,2.547965400863226,0.5009294051017579,100.0,98.0,85.0,274.0,359.0,2.0,2205.0,1997.0,2.0,1.0,1.0,0.5,1.061473013246392,0.23503128825553757,2.0,1.0,1.0,0.5,0.34364841762005544,0.23477147684533226,23.0,12.0,11.0,0.5217391304347826,1.9399994896619306,0.23126441469914033,2.0,1.0,1.0,0.5,0.7852814848746863,0.23126441469914033,3.0,1.0,2.0,0.3333333333333333,,,,0.0,83032.0,83034.0,83132.0,83135.0,83174.0,83197.0,83215.0,83217.0,83488.0,83491.0
70,70,83986.69145798113,0.672812460711606,0.41795438102384974,84157.57534350263,-2.1536409746491665,0.2842880140524563,84185.47265941955,1.7007789813513272,10.642021710750086,84276.57539885967,-2.9080954655929405,0.24102571735196573,84481.38324262016,0.6258734139159974,2.54796540049469,0.5476530469622559,171.0,169.0,121.0,204.0,325.0,2.0,954.0,1004.0,2.0,1.0,1.0,0.5,0.6322300558095014,0.24152475856827646,2.0,1.0,1.0,0.5,0.06282628458580161,0.22110263011049908,27.0,12.0,15.0,0.4444444444444444,1.6738137464576224,0.2308796912473176,2.0,1.0,1.0,0.5,0.5774917966600379,0.22256544460434158,2.0,1.0,1.0,0.5,,,,0.0,83986.0,83988.0,84157.0,84159.0,84177.0,84198.0,84276.0,84278.0,84480.0,84482.0
71,71,84884.58839401636,2.0394632709375937,0.26218053582699496,85153.76816722343,-0.5332530140734694,0.60042651734995,85185.35904854827,1.6633594177244932,11.31847853603281,85214.89302925623,-0.45641926792170295,2.5479654008640567,85488.80804686346,0.988343550804113,0.6310415505981994,0.5180002935821199,269.0,267.0,63.0,274.0,337.0,2.0,898.0,998.0,2.0,1.0,1.0,0.5,0.5793575905310031,0.23356036403876937,2.0,1.0,1.0,0.5,0.04197102151860321,0.22071643614085096,20.0,11.0,9.0,0.55,1.9141459585525902,0.2091254138292282,2.0,1.0,1.0,0.5,1.0044232736799046,0.20921173362260229,2.0,1.0,1.0,0.5,,,,0.0,84884.0,84886.0,85153.0,85155.0,85174.0,85194.0,85214.0,85216.0,85488.0,85490.0
72,72,86090.75101980692,17.707325794948396,0.09561005657743268,86152.22799208568,-4.6973534885901715,0.1028341466362075,86184.12330450071,1.8581335867778497,11.038401678619453,86220.62004319442,-0.3423530751190759,2.041185399661933,86477.63355035688,0.8620613499570615,2.5479654008640567,0.5233551850195353,57.0,55.0,76.0,256.0,332.0,2.0,1206.0,996.0,2.0,1.0,1.0,0.5,0.6296088639819332,0.22289296858070387,2.0,1.0,1.0,0.5,0.005615984822156972,0.22289296858070387,24.0,9.0,15.0,0.375,2.0421943940614957,0.22289296858070387,3.0,1.0,2.0,0.3333333333333333,0.5743516602275787,0.22289296858070387,3.0,2.0,1.0,0.6666666666666666,,,,0.0,86090.0,86092.0,86147.0,86153.0,86177.0,86197.0,86220.0,86223.0,86476.0,86479.0
73,73,87037.42466090013,0.34944282286210093,2.547965400830319,87126.62327959722,-3.0131299918043384,0.19305278524588582,87185.64927445371,1.782562115132231,10.62506259158466,87207.39939910894,-4.83786168794347,0.20501269086919316,87521.15067819973,0.602568453587906,5.095930801728113,0.520540981792271,90.0,88.0,82.0,316.0,398.0,2.0,946.0,1004.0,2.0,1.0,1.0,0.5,0.5419068823947979,0.22572302467819455,2.0,1.0,1.0,0.5,0.7523887468949972,0.22919220273739574,18.0,10.0,8.0,0.5555555555555556,2.2265690209051305,0.23035514251082773,2.0,1.0,1.0,0.5,1.4614776747016216,0.23156833658855,4.0,1.0,3.0,0.25,,,,0.0,87036.0,87038.0,87126.0,87129.0,87176.0,87194.0,87167.0,87208.0,87520.0,87524.0
74,74,88029.99221712664,0.6274929693524531,-0.08557143276043605,88136.42465796856,-1.7130485945797291,0.2768009796233476,88185.7792855392,1.821835364932602,9.875622661560083,88259.57533909987,-0.5158752545726077,0.7552372545057249,88495.7260172999,0.6769074784184231,7.64389620259217,0.5753074036310438,106.0,104.0,126.0,241.0,367.0,2.0,993.0,1000.0,2.0,1.0,1.0,0.5,0.34260946546670645,0.23059653723259152,2.0,1.0,1.0,0.5,0.6838179909744064,0.22823596694420428,19.0,10.0,9.0,0.5263157894736842,2.2305581249921405,0.23386372098388683,3.0,2.0,1.0,0.6666666666666666,0.6156186971783039,0.23042730523248833,8.0,2.0,6.0,0.25,,,,0.0,88029.0,88031.0,88135.0,88137.0,88176.0,88195.0,88258.0,88261.0,88494.0,88502.0
75,75,89958.17506202431,2.580245855828925,-0.10135637168918041,90102.76418674867,-1.1212497320138652,0.1780121313825274,90185.11674683883,1.7704631686305516,10.953270336926584,90257.58500892387,-0.8394724788599652,0.33708961428451867,90507.1506781999,0.6768941384818156,5.09593080172811,0.5353625991561362,146.0,143.0,157.0,253.0,410.0,3.0,1928.0,2002.0,2.0,1.0,1.0,0.5,0.5200469288610282,0.22099568059639074,2.0,1.0,1.0,0.5,0.43267581405501815,0.22126225025102078,25.0,12.0,13.0,0.48,1.550936317724532,0.23107347627081692,2.0,1.0,1.0,0.5,0.3036322281758399,0.22661758406149407,6.0,1.0,5.0,0.16666666666666666,,,,0.0,89956.0,89959.0,90102.0,90104.0,90176.0,90198.0,90257.0,90259.0,90506.0,90512.0
76,76,90900.85295164035,2.2017726168505067,-0.09123959277707364,91146.5753525041,-2.6403770432133857,0.24860179159496731,91185.62543765272,1.769567361384558,10.700685002512396,91219.0910810993,-0.6172957349137193,0.8590570455487496,91498.4246609001,0.7106450922435318,2.5479627746748896,0.5039289666398372,246.0,242.0,74.0,280.0,354.0,4.0,943.0,996.0,2.0,1.0,1.0,0.5,0.5508717040197038,0.23669298329299931,2.0,1.0,1.0,0.5,0.6782474481468934,0.23220617933140167,24.0,12.0,12.0,0.5,1.8373630783692774,0.22729664012204454,2.0,1.0,1.0,0.5,1.02006902737632,0.226419943152101,3.0,1.0,2.0,0.3333333333333333,,,,0.0,90900.0,90904.0,91146.0,91148.0,91174.0,91196.0,91218.0,91220.0,91497.0,91500.0
77,77,91850.76089784937,0.8741486747663758,0.23946768148366612,92132.84932180027,-0.11071225765820883,5.095930801728113,92186.11097601426,1.8795582844070589,11.288487417370419,92211.42466090013,-0.44257173645044057,2.5479654008640567,92505.21560630626,0.7619697912972815,2.5479654008640567,0.5537161413106678,278.0,276.0,85.0,295.0,380.0,2.0,950.0,1004.0,2.0,1.0,1.0,0.5,0.7394718704817009,0.22441580317686347,2.0,1.0,1.0,0.5,0.36618025371757423,0.23126890245173984,29.0,15.0,14.0,0.5172413793103449,1.8023332907381007,0.23308084433059498,3.0,1.0,2.0,0.3333333333333333,1.3262499488451487,0.22874512519444992,4.0,1.0,3.0,0.25,,,,0.0,91850.0,91852.0,92128.0,92134.0,92177.0,92198.0,92210.0,92213.0,92504.0,92508.0
78,78,93093.74395505516,0.8030781053888322,0.4212754503345682,93111.57806180355,-2.0939258846597744,0.2706001926976404,93185.40387092398,1.9113156633258421,9.688632887513219,93246.4201320325,-2.2246051013137986,0.2585209431049552,93478.57533909987,0.8806422761241599,2.5479136692448847,0.5305069151052828,18.0,16.0,136.0,233.0,369.0,2.0,1243.0,996.0,2.0,1.0,1.0,0.5,0.68547356721954,0.22998812587915202,2.0,1.0,1.0,0.5,0.5588118610850703,0.23076543866363647,24.0,11.0,13.0,0.4583333333333333,1.5617210638329035,0.23151140459446515,2.0,1.0,1.0,0.5,0.5603217661293136,0.2312226785652063,3.0,2.0,1.0,0.6666666666666666,,,,0.0,93093.0,93095.0,93111.0,93114.0,93175.0,93194.0,93245.0,93247.0,93477.0,93480.0
79,79,93891.9084242983,0.561438872949212,0.5055317795894153,94155.04819143128,-0.630934020598799,0.07192944942630095,94184.39728720114,1.8007820596822501,10.514998312621184,94253.5827388022,-3.130502265468531,0.22045917854745872,94513.12069760746,0.6837618137689099,2.5479654008640567,0.532501161119096,263.0,261.0,101.0,259.0,360.0,2.0,798.0,997.0,2.0,1.0,1.0,0.5,0.47567413450633544,0.23099995752480634,2.0,1.0,1.0,0.5,0.0671586308131879,0.2291815967828423,25.0,11.0,14.0,0.44,2.0091960589347932,0.2291815967828423,2.0,1.0,1.0,0.5,0.6084715687753999,0.2291815967828423,2.0,1.0,1.0,0.5,,,,0.0,93891.0,93893.0,94154.0,94156.0,94173.0,94196.0,94253.0,94255.0,94512.0,94514.0
80,80,94946.98052441802,0.7218727589400287,0.12593414380495999,95125.42466089985,-0.5058813575047694,1.124237041075636,95185.12846142861,1.7310386647188307,10.255314382383926,95236.34710924274,-0.7951479045752663,-0.012417017731642388,95478.42462529469,0.4632429983401585,2.547958877935205,0.545382099930871,178.0,176.0,113.0,243.0,356.0,2.0,1055.0,1006.0,2.0,1.0,1.0,0.5,0.38903702881218616,0.21795100927906783,4.0,1.0,3.0,0.25,0.24606182017293488,0.21795100927906783,27.0,13.0,14.0,0.48148148148148145,1.3966310792600245,0.21795100927906783,2.0,1.0,1.0,0.5,0.307284725549064,0.21795100927906783,3.0,1.0,2.0,0.3333333333333333,,,,0.0,94946.0,94948.0,95124.0,95128.0,95177.0,95195.0,95234.0,95237.0,95477.0,95480.0
81,81,96056.09505953816,0.6012980461981788,0.9421882448141881,96150.51800420765,-1.4057223514368318,-0.2891683351533946,96184.54796540085,1.797356128965027,11.201174431584981,96212.42465550854,-3.702741117531367,0.20328562583795912,96505.57533909987,0.7368424927033738,2.5479654008640567,0.510487049142315,93.0,89.0,66.0,294.0,360.0,4.0,1109.0,995.0,4.0,2.0,2.0,0.5,0.7678862191412736,0.21862771059091998,4.0,3.0,1.0,0.75,0.1217893378562373,0.21862771059091998,25.0,9.0,16.0,0.36,2.056457448086993,0.21862771059091998,2.0,1.0,1.0,0.5,1.0265973020103758,0.21862771059091998,3.0,2.0,1.0,0.6666666666666666,,,,0.0,96054.0,96058.0,96147.0,96154.0,96176.0,96196.0,96211.0,96213.0,96504.0,96507.0
82,82,96971.42029612011,2.034269352264751,0.24863264234877414,97148.4038343953,-1.7470590721174604,0.26417070578542917,97185.8942020102,1.846442163049783,10.275381853570558,97247.0774026299,-0.7080306361582327,-0.14831486812955022,97501.52459880106,0.6655589497996957,5.095930801728113,0.5798004599444601,177.0,175.0,101.0,256.0,357.0,2.0,915.0,1004.0,2.0,1.0,1.0,0.5,0.4945927532105858,0.23071737406910647,2.0,1.0,1.0,0.5,0.4842957983949322,0.23327210874394236,21.0,11.0,10.0,0.5238095238095238,2.225163501251239,0.2243376675449096,2.0,1.0,1.0,0.5,0.5910920459452264,0.21948876520192376,4.0,2.0,2.0,0.5,,,,0.0,96970.0,96972.0,97147.0,97149.0,97175.0,97196.0,97246.0,97248.0,97500.0,97504.0
83,83,97828.35535735216,1.6189451004090265,0.2561400698968678,98131.8624009595,-0.6876768401244943,0.39439587789822805,98185.15280290187,1.7515935320306302,10.357692848107312,98213.81232161849,-0.3888271649862483,3.7263821747388617,98477.57533909987,0.5821055407959476,2.547965400796523,0.520996225763276,304.0,302.0,84.0,264.0,348.0,2.0,857.0,998.0,2.0,1.0,1.0,0.5,0.8725990561313313,0.22960045500317322,2.0,1.0,1.0,0.5,0.7282827798696867,0.23008484281005354,21.0,9.0,12.0,0.42857142857142855,2.2106159500177553,0.23008484281005354,5.0,3.0,2.0,0.6,0.7176992730373405,0.23008484281005354,2.0,1.0,1.0,0.5,,,,0.0,97827.0,97829.0,98131.0,98133.0,98176.0,98197.0,98211.0,98215.0,98477.0,98479.0
84,84,99060.57533909987,0.39661408113562013,2.5479653983163675,99159.21293616298,-4.593913207973153,0.10956921693517332,99185.27923671977,1.8004389283546662,11.281533021041435,99240.68363699933,-32.47305486963265,0.10886374203747175,99498.72601729959,0.8828586399114065,7.64389620259217,0.5737474844142132,97.0,95.0,87.0,259.0,346.0,2.0,1233.0,1000.0,2.0,1.0,1.0,0.5,0.5265975139682944,0.22341321539330797,2.0,1.0,1.0,0.5,0.12125172390803635,0.22285277127605843,26.0,12.0,14.0,0.46153846153846156,1.894474773716683,0.22369706648438384,2.0,1.0,1.0,0.5,0.6130228795602873,0.22258007285188422,20.0,11.0,9.0,0.55,,,,0.0,99060.0,99062.0,99157.0,99160.0,99174.0,99199.0,99240.0,99244.0,99491.0,99503.0
85,85,100023.62901418867,1.6034021109864265,0.2509963363244227,100149.77395846296,-0.559299185954731,0.4114012121761116,100185.75356530782,1.736432673025318,10.562143343946769,100218.57533909987,-1.6450412327805612,0.3187034592638433,100504.85352127832,0.5698415718828179,2.5479654008640567,0.5245245272170522,126.0,124.0,71.0,286.0,357.0,2.0,963.0,999.0,2.0,1.0,1.0,0.5,0.6502285971130174,0.21821119151469315,2.0,1.0,1.0,0.5,0.2543742912586938,0.22067345058340748,26.0,14.0,12.0,0.5384615384615384,1.4853136554434028,0.22067345058340748,2.0,1.0,1.0,0.5,0.7926104388990343,0.22067345058340748,2.0,1.0,1.0,0.5,,,,0.0,100023.0,100025.0,100149.0,100151.0,100174.0,100198.0,100218.0,100220.0,100504.0,100506.0
86,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,100819.0,101121.0,101123.0,101172.0,101196.0,101279.0,101281.0,101493.0,101496.0
87,87,102096.93350634916,0.8289771734180489,0.07587737002167085,102145.23891517706,-0.5804812890424662,0.47374785286947746,102185.31558411784,1.8005266983985124,9.87205468362849,102218.42466090013,-0.44079634946889923,2.54796495099397,102498.15067819973,0.6104466409396773,5.095930801728097,0.5518885219712112,48.0,46.0,77.0,280.0,357.0,2.0,2073.0,2002.0,2.0,1.0,1.0,0.5,0.6608518745772929,0.2287263771723923,2.0,1.0,1.0,0.5,0.49346020365926613,0.2287263771723923,24.0,11.0,13.0,0.4583333333333333,1.9998586178781839,0.2287263771723923,4.0,1.0,3.0,0.25,0.9499447059742544,0.2287263771723923,5.0,1.0,4.0,0.2,,,,0.0,102096.0,102098.0,102144.0,102146.0,102174.0,102198.0,102217.0,102221.0,102497.0,102501.0
88,88,103007.42465015483,1.446718274457021,0.29291716386907274,103097.64420350845,-2.6034448992524992,0.2153574539974921,103185.70217600084,1.7263574080027704,10.673093560696598,103214.42466090013,-0.5665603568324347,2.5479654008640438,103499.42466090013,0.6903780980645248,2.5479653984214305,0.5408815353378674,91.0,89.0,121.0,287.0,408.0,2.0,910.0,1001.0,2.0,1.0,1.0,0.5,0.36025636941237815,0.22953511462510265,2.0,1.0,1.0,0.5,0.8759708588798982,0.18778953103951798,25.0,13.0,12.0,0.52,2.0555755964248723,0.25584654030483206,5.0,1.0,4.0,0.2,0.827979981541249,0.2328515258786018,7.0,1.0,6.0,0.14285714285714285,,,,0.0,103006.0,103008.0,103097.0,103099.0,103173.0,103198.0,103213.0,103218.0,103498.0,103505.0
89,89,103998.13263492698,0.5588698663917457,0.6545612343023733,104079.13378710467,-0.49312176892967724,0.5542804484037497,104186.41115289419,1.6872980001005438,11.511623286546477,104211.42466090013,-0.429464517431874,2.5479654008640567,104475.42466090013,0.7101388497107354,2.5479644981009155,0.5061279454038509,81.0,79.0,134.0,265.0,399.0,2.0,991.0,1000.0,2.0,1.0,1.0,0.5,0.6048753667285598,0.23218804549301023,2.0,1.0,1.0,0.5,0.6176873884433282,0.23218804549301023,23.0,11.0,12.0,0.4782608695652174,1.8820971150952892,0.23218804549301023,2.0,1.0,1.0,0.5,1.2244550380865262,0.23218804549301023,3.0,1.0,2.0,0.3333333333333333,,,,0.0,103997.0,103999.0,104078.0,104080.0,104175.0,104198.0,104210.0,104212.0,104474.0,104477.0
90,90,105077.42466090013,1.6331782349422315,0.3378084711671898,105084.4517387531,-1.6434971725872758,-0.26607018793752457,105186.00520071595,1.7831689820594412,10.763839432891201,105260.68332448625,-0.5417818994174098,0.033920360127767,105482.42466090013,0.7770175325803849,2.5479654008640567,0.49015932332767975,6.0,3.0,182.0,221.0,403.0,3.0,1079.0,998.0,3.0,1.0,2.0,0.3333333333333333,0.8198399927087578,0.23193830245206307,3.0,1.0,2.0,0.3333333333333333,0.49938765766182347,0.23205722414133353,31.0,15.0,16.0,0.4838709677419355,1.7060140048024939,0.22882926609874119,2.0,1.0,1.0,0.5,0.3297255769549321,0.22837217000688012,4.0,1.0,3.0,0.25,,,,0.0,105076.0,105079.0,105082.0,105086.0,105173.0,105197.0,105260.0,105264.0,105481.0,105485.0
91,91,106009.97942985987,0.6140028972709347,-0.08979876725275952,106113.79772958116,-3.6741509014454508,-0.10132392992565029,106185.37986115328,1.8866872661600442,10.778139146111977,106217.76376313462,-0.8067114399605945,0.38491205226115605,106477.84932180027,0.6958365566223731,5.095930801728113,0.5519034004716925,104.0,102.0,106.0,260.0,366.0,2.0,933.0,1002.0,2.0,1.0,1.0,0.5,0.6103948387183199,0.22207896599632398,2.0,1.0,1.0,0.5,0.554524472286015,0.2290905601915286,28.0,14.0,14.0,0.5,2.1162718481865204,0.2333961172158694,2.0,1.0,1.0,0.5,0.8229658993269309,0.22563527030290767,4.0,3.0,1.0,0.75,,,,0.0,106009.0,106011.0,106113.0,106116.0,106178.0,106199.0,106217.0,106219.0,106475.0,106479.0
92,92,106750.13203346185,2.263804712156645,0.07989512586171674,107134.55273494386,-0.40915062826858,-0.052749699484683,107186.60271279886,1.69320828291431,9.843112402522257,107215.69350303947,-0.7153488777839018,0.7273565440884711,107514.42466090013,0.7112554101356418,1.7218818431932255,0.4967949789865643,382.0,380.0,86.0,300.0,386.0,2.0,740.0,1004.0,2.0,1.0,1.0,0.5,0.598062638681928,0.2348266270029268,3.0,2.0,1.0,0.6666666666666666,0.5779193424029245,0.23209932308100276,22.0,11.0,11.0,0.5,1.4416122196621333,0.23209932308100276,3.0,2.0,1.0,0.6666666666666666,1.096989462633008,0.23209932308100276,4.0,1.0,3.0,0.25,,,,0.0,106749.0,106751.0,107131.0,107137.0,107178.0,107198.0,107214.0,107217.0,107513.0,107517.0
93,93,107732.68427968577,0.6342193653722829,0.5390531682521065,108141.42460864758,-1.6331906285155318,0.31013674271163527,108184.68890794949,1.735300569727735,10.090405158669098,108215.95503058987,-0.6487871011063181,0.5171503991991115,108496.42460917708,2.0741797485355393,0.31960909567892054,0.5321037199662192,409.0,406.0,77.0,280.0,357.0,3.0,983.0,995.0,3.0,2.0,1.0,0.6666666666666666,0.55590511395461,0.23100623936570017,2.0,1.0,1.0,0.5,0.5203914968216533,0.23017270318361796,22.0,11.0,11.0,0.5,1.7983078737058842,0.23017270318361796,2.0,1.0,1.0,0.5,0.9136120465454126,0.23017270318361796,2.0,1.0,1.0,0.5,,,,0.0,107731.0,107734.0,108140.0,108142.0,108174.0,108196.0,108215.0,108217.0,108495.0,108497.0
94,94,109085.42424030593,1.0667551955032044,0.35671392462676405,109142.57960883564,-1.2420576964028023,0.34989808001707845,109185.68525009452,1.6440578585358638,10.276208054545886,109272.07602783815,-0.6920613542908417,0.5795769765355029,109476.2739826407,0.5452593794202093,7.6438549425862705,0.5419990122889226,57.0,54.0,132.0,206.0,338.0,3.0,1352.0,1003.0,3.0,1.0,2.0,0.3333333333333333,0.48059979938431313,0.22468883655934704,3.0,2.0,1.0,0.6666666666666666,0.5417307906132266,0.22333950161887836,26.0,14.0,12.0,0.5384615384615384,1.478012466568348,0.22333950161887836,2.0,1.0,1.0,0.5,1.0000757465808026,0.22333950161887836,8.0,5.0,3.0,0.625,,,,0.0,109084.0,109087.0,109141.0,109144.0,109174.0,109198.0,109271.0,109273.0,109472.0,109479.0
95,95,110046.78029766615,0.6693520313662596,0.505125102694675,110130.42465947448,-1.2979191012595508,0.2856956338794986,110185.03478593437,1.8113056620522165,10.485427738860643,110230.57533910281,-1.2345313461469467,0.3087256811962421,110499.57533909987,0.6859226353655716,2.5479653922430807,0.49883077318638325,83.0,81.0,104.0,268.0,372.0,2.0,962.0,999.0,2.0,1.0,1.0,0.5,0.6235754083965942,0.2402567851801953,2.0,1.0,1.0,0.5,0.5730279345204363,0.23786952273111694,23.0,10.0,13.0,0.43478260869565216,1.7377604757658451,0.2383266740137855,2.0,1.0,1.0,0.5,0.2742127559309596,0.2383266740137855,2.0,1.0,1.0,0.5,,,,0.0,110046.0,110048.0,110129.0,110131.0,110175.0,110195.0,110230.0,110233.0,110499.0,110501.0
96,96,110915.35600652042,1.3079221762236273,0.2865748460946135,111158.79717565962,-0.9164731587222193,0.0012589063773144615,111184.60396663636,1.7690859044198926,10.407022894254444,111250.42466087978,-1.2596678020923182,0.3538049030995145,111529.42466074234,0.5967321722761713,2.5479552636473555,0.5039303038939922,244.0,242.0,94.0,280.0,374.0,2.0,868.0,996.0,2.0,1.0,1.0,0.5,0.5351313121719672,0.22482797480034647,2.0,1.0,1.0,0.5,0.22380150986854838,0.22240523940415308,20.0,9.0,11.0,0.45,1.6967488824725987,0.22318412306233873,3.0,1.0,2.0,0.3333333333333333,0.5557652856870245,0.2221603969480891,4.0,1.0,3.0,0.25,,,,0.0,110914.0,110916.0,111158.0,111162.0,111176.0,111194.0,111249.0,111252.0,111528.0,111532.0
97,97,112048.57533909987,0.4702948920440419,2.3205780971710044,112103.57534810368,-4.822189035348832,0.208386830070892,112185.63528810114,1.7069802312308084,11.281962152006752,112217.2115972282,-0.321924919497498,2.7281653201965774,112497.57533909987,0.8114756727800777,2.5479654008640567,0.5345744722257113,57.0,53.0,117.0,279.0,396.0,4.0,1134.0,1004.0,4.0,3.0,1.0,0.75,0.5281686343436665,0.22749687674321403,2.0,1.0,1.0,0.5,0.5459181018049156,0.22688457118168326,30.0,16.0,14.0,0.5333333333333333,1.4992595985301909,0.22688457118168326,7.0,3.0,4.0,0.42857142857142855,0.6855901138633096,0.22688457118168326,2.0,1.0,1.0,0.5,,,,0.0,112046.0,112050.0,112103.0,112105.0,112174.0,112198.0,112216.0,112220.0,112497.0,112499.0
98,98,113051.85908642203,8.25578385720632,0.060773304272625006,113127.82875009239,-2.19092033099628,-0.09540562327949678,113185.3022311163,1.8849795988559366,10.905153984944697,113221.57533909987,-0.5502675617482813,1.1380452440860103,113485.42466072962,0.9040214378049304,2.5479654008637413,0.5659638067639146,76.0,74.0,96.0,263.0,359.0,2.0,1003.0,1001.0,2.0,1.0,1.0,0.5,0.6457778136169412,0.21726282216779472,2.0,1.0,1.0,0.5,0.6640672623822806,0.21726282216779472,26.0,12.0,14.0,0.46153846153846156,1.861201210288701,0.21726282216779472,9.0,8.0,1.0,0.8888888888888888,0.5647314139071586,0.21726282216779472,5.0,4.0,1.0,0.8,,,,0.0,113051.0,113053.0,113127.0,113129.0,113173.0,113195.0,113214.0,113223.0,113481.0,113486.0
99,99,113958.57539939471,206.87951091743523,0.12333166981473741,114081.03494882416,-0.5339360782998854,0.6558850444276438,114185.0319161632,1.7813212624489787,10.3871571006911,114273.11416009821,-0.7514672563082088,0.5610396189640827,114493.84932180027,0.7156249087232049,5.095930801728113,0.5731795230207153,122.0,120.0,194.0,223.0,417.0,2.0,907.0,995.0,2.0,1.0,1.0,0.5,0.6054283140461596,0.22723241140465156,2.0,1.0,1.0,0.5,0.36338004321009715,0.22811316218574126,24.0,13.0,11.0,0.5416666666666666,1.615809133119339,0.22788014264681417,2.0,1.0,1.0,0.5,0.7333607639824207,0.22788014264681417,9.0,6.0,3.0,0.6666666666666666,,,,0.0,113958.0,113960.0,114080.0,114082.0,114172.0,114196.0,114272.0,114274.0,114491.0,114497.0
100,100,115033.80543077925,2.6682883008012666,0.11325706182558885,115108.90980511658,-0.36610129496599003,0.43389879401104886,115185.20091358076,1.7573896600230376,10.549731824889488,115231.59336152703,-3.187851503740129,0.21835018160604616,115493.42466090007,0.7682843627557738,2.5479654008640433,0.5181892569421,75.0,73.0,125.0,262.0,387.0,2.0,1075.0,1005.0,2.0,1.0,1.0,0.5,0.5894913732839002,0.22356283258272008,2.0,1.0,1.0,0.5,0.6203333416413284,0.2249776524890294,25.0,13.0,12.0,0.52,1.7366287207984117,0.2243314925663694,2.0,1.0,1.0,0.5,0.41607618001259516,0.22210196645517244,3.0,1.0,2.0,0.3333333333333333,,,,0.0,115033.0,115035.0,115108.0,115110.0,115172.0,115197.0,115231.0,115233.0,115492.0,115495.0
101,101,115822.57547728319,8.805608783295828,0.18842999871446323,116131.57963825889,-2.913379634549307,0.2296390683543443,116185.63557102907,1.866867157906968,10.308455397699959,116240.4845811038,-2.247211337707854,0.27153767501112414,116475.42466090013,0.5157386369068179,2.5479654008640567,0.531751870869633,309.0,307.0,111.0,234.0,345.0,2.0,789.0,996.0,2.0,1.0,1.0,0.5,0.7351442016751486,0.21714425481330815,2.0,1.0,1.0,0.5,0.683467508784483,0.22357423031874668,20.0,9.0,11.0,0.45,1.8482952151631475,0.22357423031874668,3.0,1.0,2.0,0.3333333333333333,0.326521162417066,0.22357423031874668,2.0,1.0,1.0,0.5,,,,0.0,115822.0,115824.0,116131.0,116133.0,116177.0,116194.0,116237.0,116242.0,116474.0,116476.0
102,102,117077.4246608974,0.39577839859088093,2.0934336078363307,117120.42456061875,-1.401014399819076,0.2795861107998239,117186.0072808305,1.8123691862807356,11.154165235846152,117256.73427261334,-0.4030326894392515,0.5943472775565956,117503.72602069611,0.7185237718702288,7.643896187444903,0.5608663739483186,44.0,41.0,139.0,251.0,390.0,3.0,1254.0,999.0,3.0,2.0,1.0,0.6666666666666666,0.3532072375934949,0.21947828816045736,2.0,1.0,1.0,0.5,0.45776724449237916,0.21947828816045736,28.0,15.0,13.0,0.5357142857142857,1.5847097306899183,0.21947828816045736,3.0,2.0,1.0,0.6666666666666666,0.4543744509830956,0.21947828816045736,36.0,25.0,11.0,0.6944444444444444,,,,0.0,117075.0,117078.0,117119.0,117121.0,117174.0,117199.0,117255.0,117258.0,117502.0,117509.0
103,103,117792.4235166862,0.5152679892271859,0.023751733699340027,118154.83150866623,-0.6469550840983939,0.5052142254697748,118180.69864360057,1.6180820194921544,10.191861603456227,118215.42466090013,-0.46497861074992314,2.5479654008640567,118477.57533909987,0.6432521753623883,2.5479654008640567,0.4529847121570324,363.0,361.0,62.0,263.0,325.0,2.0,715.0,996.0,2.0,1.0,1.0,0.5,0.462282713778515,0.23442671337082946,2.0,1.0,1.0,0.5,0.19885786506843472,0.23442671337082946,31.0,11.0,20.0,0.3548387096774194,2.0993860949863112,0.23442671337082946,5.0,4.0,1.0,0.8,1.1279155314450415,0.23442671337082946,5.0,4.0,1.0,0.8,,,,0.0,117791.0,117793.0,118154.0,118156.0,118175.0,118198.0,118211.0,118216.0,118474.0,118479.0
