,cycle,p_center,p_height,p_width,q_center,q_height,q_width,r_center,r_height,r_width,s_center,s_height,s_width,t_center,t_height,t_width,r_squared,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval,fwhm_p,rise_time_p,decay_time_p,rise_decay_symmetry_p,sharpness_deriv_p,sharpness_diff_p,fwhm_q,rise_time_q,decay_time_q,rise_decay_symmetry_q,sharpness_deriv_q,fwhm_r,rise_time_r,decay_time_r,rise_decay_symmetry_r,sharpness_deriv_r,sharpness_diff_r,fwhm_s,rise_time_s,decay_time_s,rise_decay_symmetry_s,sharpness_deriv_s,fwhm_t,rise_time_t,decay_time_t,rise_decay_symmetry_t,sharpness_deriv_t,sharpness_diff_t,Average_Heart_Rate,SDNN,RMSSD,NN50,p_on,p_off,q_on,q_off,r_on,r_off,s_on,s_off,t_on,t_off
10,10,13050.168632174096,0.0907427294027153,15.05243631158202,13150.123304500717,-0.0633572273381816,12.739827004296385,13185.637263160474,1.7347309711458148,11.406359743375353,13215.22288716561,-0.3062663744943062,6.95351554190312,13491.981351503908,0.49393330097000326,36.42228031291233,0.993153168253753,109.0,74.0,82.0,314.0,396.0,35.0,1002.0,999.0,36.0,19.0,17.0,0.5277777777777778,0.09668720027527847,0.01825181077996794,17.0,13.0,4.0,0.7647058823529411,0.10207550083479552,0.018633814981686782,27.0,14.0,13.0,0.5185185185185185,1.682753694246126,0.01899137477727419,14.0,4.0,10.0,0.2857142857142857,0.6550644194247557,0.019128113277089936,91.0,45.0,46.0,0.4945054945054945,,,,0.0,13032.0,13067.0,13141.0,13153.0,13172.0,13199.0,13211.0,13223.0,13447.0,13537.0
11,11,14049.763660626308,0.09422914018979515,13.985528599284011,14146.698643600574,-0.06395453760570688,10.191861603098328,14185.675680474871,1.7424357093917904,11.254191015321197,14215.564096949185,-0.2994468263302688,6.872477413341767,14492.102902207438,0.49390196204652004,36.608035042512746,0.9932349090919086,110.0,74.0,84.0,313.0,397.0,36.0,999.0,1001.0,36.0,19.0,17.0,0.5277777777777778,0.08959319148076453,0.01801077167565158,15.0,8.0,7.0,0.5333333333333333,0.030795445400887085,0.018044628076386095,27.0,14.0,13.0,0.5185185185185185,1.711993112131276,0.018630097890583376,14.0,5.0,9.0,0.35714285714285715,0.6067125114658498,0.01869969985333115,90.0,44.0,46.0,0.4888888888888889,,,,0.0,14031.0,14067.0,14141.0,14154.0,14172.0,14199.0,14211.0,14225.0,14448.0,14538.0
12,12,15049.641906478659,0.08824917458188908,14.288809647556059,15148.698643600574,-0.06858294679910253,10.191861603456227,15185.664613000277,1.737391543410199,11.297350483602667,15215.257034348328,-0.3012949720990789,7.0192980406309395,15491.989534507218,0.4920462009342668,36.31881503781924,0.9925565699335319,110.0,77.0,81.0,313.0,394.0,33.0,1000.0,1000.0,38.0,19.0,19.0,0.5,0.07662950098689071,0.011919004971633194,17.0,12.0,5.0,0.7058823529411765,0.08730435222558877,0.031225620186661134,27.0,14.0,13.0,0.5185185185185185,1.7180433987210655,0.032236707905848275,13.0,4.0,9.0,0.3076923076923077,0.6508337409443532,0.032331296679387674,92.0,46.0,46.0,0.5,,,,0.0,15033.0,15066.0,15143.0,15154.0,15172.0,15199.0,15211.0,15224.0,15448.0,15537.0
13,13,16049.791574232137,0.09362108629792554,15.461205983725275,16149.697337347096,-0.07312309698427817,5.095930801728113,16185.682850824622,1.7537831610422383,11.167194437790405,16215.57649111164,-0.3005233772551841,6.560554480618144,16492.10152772474,0.4931592842462098,36.78586969063625,0.9934442982870126,110.0,80.0,79.0,311.0,390.0,30.0,1001.0,1000.0,34.0,16.0,18.0,0.47058823529411764,0.08798546869892743,0.01824040781945656,7.0,5.0,2.0,0.7142857142857143,0.10401236648776957,0.022334558977902482,27.0,14.0,13.0,0.5185185185185185,1.7081118712086834,0.022044771233709657,13.0,5.0,8.0,0.38461538461538464,0.6302256328606897,0.02191288703758343,88.0,45.0,43.0,0.5113636363636364,,,,0.0,16035.0,16065.0,16145.0,16152.0,16172.0,16199.0,16211.0,16224.0,16447.0,16535.0
14,14,17050.904069198277,0.09316910517154738,14.795467483542826,17145.69864360057,-0.060757094537591975,10.191861603456225,17185.692076940923,1.7457657643587017,11.239243582987031,17215.565626333202,-0.29454225705834425,6.72757436451268,17492.011320276248,0.4947666803828716,36.57205485976807,0.9932572125306792,108.0,72.0,84.0,312.0,396.0,36.0,1004.0,998.0,36.0,19.0,17.0,0.5277777777777778,0.08067701242642332,0.015104518245746502,17.0,8.0,9.0,0.47058823529411764,0.015830009425473537,0.014573930820635773,27.0,14.0,13.0,0.5185185185185185,1.6993128177153016,0.014481278177378421,13.0,5.0,8.0,0.38461538461538464,0.6152114803169327,0.014481278177378421,91.0,44.0,47.0,0.4835164835164835,,,,0.0,17032.0,17068.0,17140.0,17148.0,17172.0,17199.0,17211.0,17224.0,17449.0,17536.0
15,15,18049.729653005717,0.08950431504024478,14.998843069806428,18145.27398270043,-0.06453240089634824,7.643896202584631,18185.69182374354,1.7471172177858603,11.179985557605075,18215.470676327226,-0.30596096297789693,6.457992933196843,18492.056275617873,0.4958491146598611,36.830578948359,0.993513842385944,111.0,76.0,83.0,313.0,396.0,35.0,996.0,1001.0,35.0,20.0,15.0,0.5714285714285714,0.07542287627971697,0.010098805718653119,18.0,8.0,10.0,0.4444444444444444,0.009129870248360913,0.028021945755227297,28.0,14.0,14.0,0.5,1.6899443155520588,0.049003079518503335,13.0,4.0,9.0,0.3076923076923077,0.6483544389451131,0.040995790364172946,93.0,46.0,47.0,0.4946236559139785,,,,0.0,18030.0,18065.0,18141.0,18155.0,18172.0,18199.0,18211.0,18224.0,18448.0,18537.0
16,16,19057.876695499283,0.08587836689988015,12.739826989157354,19147.424660900142,-0.0802505169692229,2.547965400790339,19185.679284762155,1.747974589408311,11.116267704420988,19215.674893443327,-0.296784453906321,6.543837868631501,19492.214650268084,0.49386169611815234,36.62514854913384,0.9922442682127471,112.0,81.0,78.0,313.0,391.0,31.0,1008.0,1000.0,31.0,24.0,7.0,0.7741935483870968,0.06536328253243506,0.014782522598282374,5.0,1.0,4.0,0.2,0.008207212880544289,0.014554343383218099,27.0,14.0,13.0,0.5185185185185185,1.693421484827045,0.014357068746893466,13.0,5.0,8.0,0.38461538461538464,0.6294114521162391,0.014357068746893466,93.0,46.0,47.0,0.4946236559139785,,,,0.0,19034.0,19065.0,19146.0,19151.0,19172.0,19199.0,19211.0,19224.0,19447.0,19537.0
17,17,20049.183197934974,0.08800556392388477,15.270582572978137,20149.333859197905,-0.05567222774101751,12.739827004301901,20185.642270407112,1.7426024688128345,11.317900987119302,20215.45203459914,-0.3025203336782176,6.866869169581825,20492.133570858776,0.49178277058268827,36.70225435424277,0.9930417792404157,110.0,75.0,83.0,311.0,394.0,35.0,986.0,1001.0,41.0,18.0,23.0,0.43902439024390244,0.0805540208219933,0.015431503707108357,13.0,9.0,4.0,0.6923076923076923,0.08374966473324527,0.023691112149463296,27.0,14.0,13.0,0.5185185185185185,1.7226888742401951,0.022981592309672682,14.0,4.0,10.0,0.2857142857142857,0.6266741563431583,0.023010923627759472,93.0,46.0,47.0,0.4946236559139785,,,,0.0,20031.0,20066.0,20141.0,20153.0,20172.0,20199.0,20211.0,20224.0,20449.0,20535.0
18,18,21046.095930801723,0.08786982847741728,15.50640291294071,21150.29477922022,-0.08256428593690937,5.095930801728113,21185.725324068313,1.7427411545159863,11.200467282065112,21215.54536688685,-0.301580696773453,6.669512766458186,21492.049048951616,0.49236707685462555,36.48874393922949,0.9929258890455233,111.0,76.0,85.0,311.0,396.0,35.0,995.0,1000.0,40.0,17.0,23.0,0.425,0.08734390000851021,0.009586696201804926,17.0,11.0,6.0,0.6470588235294118,0.09861405406824605,0.029986439506360443,27.0,14.0,13.0,0.5185185185185185,1.6885327883454373,0.06808538259177462,14.0,5.0,9.0,0.35714285714285715,0.6123657287845811,0.04354806491779305,93.0,46.0,47.0,0.4946236559139785,,,,0.0,21029.0,21064.0,21140.0,21153.0,21172.0,21199.0,21211.0,21225.0,21447.0,21536.0
19,19,22050.32873009842,0.09058337637583612,15.238100600008286,22149.698518388963,-0.06679579556221565,10.191861603456227,22185.65960201088,1.7404240582676125,11.36037544240153,22215.310702994717,-0.30516324331811834,6.925564675278772,22492.048146418587,0.49553246879440704,36.63575494945325,0.9931045721204101,108.0,74.0,84.0,314.0,398.0,34.0,1014.0,999.0,42.0,22.0,20.0,0.5238095238095238,0.07812023145767413,0.020996523829815768,13.0,10.0,3.0,0.7692307692307693,0.09724398128734205,0.021441497763846212,27.0,14.0,13.0,0.5185185185185185,1.6984937853671904,0.021240275509194974,13.0,4.0,9.0,0.3076923076923077,0.6599538159633143,0.02118444608854257,88.0,42.0,46.0,0.4772727272727273,,,,0.0,22032.0,22066.0,22140.0,22152.0,22172.0,22199.0,22211.0,22224.0,22450.0,22538.0
20,20,23049.41206035651,0.0880753284306491,15.31904176586497,23149.805676526765,-0.057350450459391654,12.739827004216043,23185.63516631406,1.7402942622608937,11.30758650643816,23215.466358319143,-0.3019192020397322,6.959691955544375,23491.641860684696,0.4921207560824548,36.81963764048889,0.9930695794929213,110.0,74.0,83.0,313.0,396.0,36.0,993.0,1001.0,40.0,20.0,20.0,0.5,0.06250931354369954,0.01954791529588077,14.0,11.0,3.0,0.7857142857142857,0.10848398902936247,0.019467427516721453,27.0,14.0,13.0,0.5185185185185185,1.716905828393788,0.019749806096756098,14.0,4.0,10.0,0.2857142857142857,0.6404954338817731,0.019874211510364937,90.0,45.0,45.0,0.5,,,,0.0,23031.0,23067.0,23141.0,23153.0,23172.0,23199.0,23211.0,23224.0,23447.0,23537.0
21,21,24049.544357071944,0.09424000105207506,15.131536150567282,24148.84932160501,-0.07846971438359543,5.095930801716995,24185.67695801735,1.7495971496854543,11.181842814613914,24215.64639111332,-0.29627610269891314,6.540613097782644,24492.03910001717,0.4957333712862816,36.84016344693874,0.9939502710285217,109.0,73.0,84.0,313.0,397.0,36.0,1003.0,999.0,39.0,19.0,20.0,0.48717948717948717,0.08067062804400639,0.011414108071851123,17.0,11.0,6.0,0.6470588235294118,0.06697063833821923,0.026977498167183797,27.0,14.0,13.0,0.5185185185185185,1.6941971261838447,0.026622184890086806,14.0,5.0,9.0,0.35714285714285715,0.5918350542417312,0.027066914340884696,88.0,43.0,45.0,0.48863636363636365,,,,0.0,24031.0,24067.0,24140.0,24150.0,24172.0,24199.0,24211.0,24224.0,24449.0,24537.0
22,22,25049.095930801723,0.08683165940974305,15.011481965221293,25147.123304500717,-0.06458783275423977,12.739827004320146,25185.660651033424,1.739306018169113,11.301975137525794,25215.521395868567,-0.29842036825546875,6.927203623462982,25492.064562896045,0.4928675737208687,36.40465572738653,0.9925390753901129,108.0,77.0,85.0,312.0,397.0,31.0,993.0,1000.0,34.0,18.0,16.0,0.5294117647058824,0.08520537763497303,0.011007228893290023,15.0,7.0,8.0,0.4666666666666667,0.03824515321602687,0.029500969787107412,27.0,14.0,13.0,0.5185185185185185,1.6983768248474225,0.04836970591356382,14.0,5.0,9.0,0.35714285714285715,0.6062242465783308,0.03970704836337349,91.0,46.0,45.0,0.5054945054945055,,,,0.0,25032.0,25063.0,25140.0,25154.0,25172.0,25199.0,25211.0,25225.0,25446.0,25537.0
23,23,26050.198350689014,0.08524933296741413,14.685877979149025,26150.528456915672,-0.0700720298458823,12.739827004315483,26185.588953663053,1.7387497206216662,11.378593270173667,26215.363284336592,-0.30851778477255176,6.851328889034195,26492.11250210518,0.4923915530656029,36.546479023310546,0.9928013246128451,107.0,81.0,84.0,313.0,397.0,26.0,1006.0,1002.0,26.0,16.0,10.0,0.6153846153846154,0.09585896683361707,0.015097549015138998,18.0,15.0,3.0,0.8333333333333334,0.14414638461870483,0.014619185828615532,27.0,14.0,13.0,0.5185185185185185,1.698594651658136,0.014651833871241455,14.0,4.0,10.0,0.2857142857142857,0.6494615506534601,0.01460325937370706,93.0,47.0,46.0,0.5053763440860215,,,,0.0,26034.0,26060.0,26141.0,26154.0,26172.0,26199.0,26211.0,26225.0,26447.0,26538.0
24,24,27049.964777594134,0.09579886335696491,14.275978850970256,27148.69864360057,-0.06322646758518691,10.191861603398452,27185.640740095747,1.7385911222662265,11.270448209653098,27215.560876237476,-0.3044680924666647,6.679119507910372,27492.061989758564,0.49509572324317747,36.52279438141408,0.9928966977085286,106.0,78.0,82.0,315.0,397.0,28.0,999.0,998.0,34.0,16.0,18.0,0.47058823529411764,0.09766916403991228,0.011865404476972447,10.0,8.0,2.0,0.8,0.056439546375430076,0.034681285249530895,27.0,14.0,13.0,0.5185185185185185,1.679621384874555,0.03731797933581469,12.0,5.0,7.0,0.4166666666666667,0.6077426741724449,0.03817698595691601,90.0,44.0,46.0,0.4888888888888889,,,,0.0,27035.0,27063.0,27141.0,27151.0,27172.0,27199.0,27211.0,27223.0,27448.0,27538.0
25,25,29049.685266848563,0.08979456073345714,14.644772226078873,29149.972626301005,-0.054000740400263154,17.83575780558921,29185.50176980471,1.751559768213331,11.32520346726568,29215.567773564137,-0.3031153216906243,6.851113236688451,29491.939813842557,0.4941176126818227,36.423094514986545,0.9928685304102859,106.0,74.0,86.0,312.0,398.0,32.0,1997.0,2000.0,32.0,18.0,14.0,0.5625,0.09740830201585035,0.010914567988879458,16.0,12.0,4.0,0.75,0.11339885027424272,0.03143222886023196,27.0,14.0,13.0,0.5185185185185185,1.713381799258277,0.055205616419112716,13.0,5.0,8.0,0.38461538461538464,0.6190334834160727,0.03906014677508459,94.0,47.0,47.0,0.5,,,,0.0,29032.0,29064.0,29138.0,29154.0,29172.0,29199.0,29211.0,29224.0,29446.0,29536.0
26,26,30050.32873009842,0.09287248803060955,15.080405420985395,30150.123304500707,-0.05767505831280897,12.739826908900618,30185.623377022144,1.7394219168300176,11.393043993130666,30215.196775394277,-0.2996981372272346,6.853469853658695,30491.863975288168,0.4936873838098316,36.8003575236255,0.9931898676737768,106.0,76.0,81.0,313.0,394.0,30.0,1009.0,1001.0,37.0,21.0,16.0,0.5675675675675675,0.09578744688013477,0.011280432770935999,11.0,8.0,3.0,0.7272727272727273,0.1008072144238892,0.03203177139099014,27.0,14.0,13.0,0.5185185185185185,1.6987325727532991,0.03144691117066831,14.0,4.0,10.0,0.2857142857142857,0.6285650888090196,0.03235339302799291,88.0,44.0,44.0,0.5,,,,0.0,30036.0,30066.0,30142.0,30153.0,30172.0,30199.0,30211.0,30223.0,30448.0,30536.0
27,27,31053.178051898707,0.08865450849488399,15.043817198223369,31149.123304500717,-0.058221935613490414,12.73982697132419,31185.68304667898,1.7415786701650844,11.326675209023346,31215.287819890764,-0.30532977815127704,6.84888020544649,31492.011739061694,0.4956259617580288,36.59702577185544,0.9926035006873702,108.0,76.0,82.0,313.0,395.0,32.0,1002.0,999.0,33.0,19.0,14.0,0.5757575757575758,0.08446297424904642,0.012164528778715062,11.0,7.0,4.0,0.6363636363636364,0.0740855321855374,0.028384105114981427,27.0,14.0,13.0,0.5185185185185185,1.7002885684940647,0.028298412782138252,13.0,4.0,9.0,0.3076923076923077,0.6534151189936305,0.028271807560836897,89.0,44.0,45.0,0.4943820224719101,,,,0.0,31034.0,31066.0,31142.0,31153.0,31172.0,31199.0,31211.0,31224.0,31448.0,31537.0
28,28,32050.0345898888,0.09275591436308603,14.38671953692056,32149.123304500692,-0.059761763754097044,12.739826507619984,32185.661171834472,1.741462010051452,11.345499539709794,32215.409650410384,-0.30558104458602686,6.884653437948092,32491.92605594692,0.4940193202175728,36.667041088567984,0.993238247697648,104.0,72.0,84.0,314.0,398.0,32.0,993.0,1002.0,32.0,15.0,17.0,0.46875,0.11050844919970992,0.009922568442979198,14.0,10.0,4.0,0.7142857142857143,0.07124566920278498,0.02883831122264092,27.0,14.0,13.0,0.5185185185185185,1.6980416541187995,0.029031386525620134,13.0,4.0,9.0,0.3076923076923077,0.663798794839807,0.029037405597938503,90.0,45.0,45.0,0.5,,,,0.0,32035.0,32067.0,32139.0,32152.0,32172.0,32199.0,32211.0,32223.0,32447.0,32537.0
29,29,33049.285272923495,0.09404458746357275,14.210145739939184,33149.54796540086,-0.05399029534529778,15.287792061128666,33185.59852720757,1.7431083565064613,11.388021764860392,33215.45203459914,-0.3050314967175384,6.8411511571823596,33491.80523736333,0.49137412451112494,36.77995224597763,0.9931723068672881,105.0,77.0,83.0,311.0,394.0,28.0,997.0,998.0,35.0,20.0,15.0,0.5714285714285714,0.07925387597158924,0.0153612678539279,15.0,11.0,4.0,0.7333333333333333,0.10282928444577105,0.0316513043462746,27.0,14.0,13.0,0.5185185185185185,1.695910835268511,0.06813983320704414,14.0,4.0,10.0,0.2857142857142857,0.6612914492918436,0.04459524617711684,87.0,44.0,43.0,0.5057471264367817,,,,0.0,33036.0,33064.0,33141.0,33154.0,33172.0,33199.0,33211.0,33224.0,33448.0,33535.0
30,30,34050.90406919828,0.09287216974906319,14.764051199363376,34149.742526685106,-0.07618811848079617,5.095930801728113,34185.6230434565,1.7539671901464258,11.071594479519053,34216.87669549929,-0.2870632208220857,6.627346691062146,34491.84249794691,0.49548012867019564,36.89512334467318,0.9931191148999607,112.0,76.0,80.0,313.0,393.0,36.0,1009.0,1000.0,40.0,20.0,20.0,0.5,0.08948851942412428,0.017650260226627315,8.0,6.0,2.0,0.75,0.08349732675437381,0.01741833970377859,27.0,14.0,13.0,0.5185185185185185,1.6963417584729699,0.01741104721119979,13.0,6.0,7.0,0.46153846153846156,0.5482603491278197,0.017313339673507778,90.0,45.0,45.0,0.5,,,,0.0,34032.0,34068.0,34144.0,34152.0,34172.0,34199.0,34211.0,34224.0,34447.0,34537.0
31,31,35049.320851117285,0.09546645707256242,14.881191778491953,35147.273982700426,-0.060797737662622614,7.64389620259217,35185.68811729578,1.7465963164989433,11.280622380567573,35215.452037020674,-0.2941945348306421,6.846938537612437,35491.68769235397,0.4973465156178603,37.04930332310726,0.9939611639760279,108.0,79.0,81.0,314.0,395.0,29.0,991.0,1001.0,34.0,18.0,16.0,0.5294117647058824,0.08997056693653283,0.01696836452239286,18.0,10.0,8.0,0.5555555555555556,0.04978285643892104,0.01689432277743345,27.0,14.0,13.0,0.5185185185185185,1.6886611689016984,0.01699060559551973,14.0,4.0,10.0,0.2857142857142857,0.6412913977133863,0.01697372933310935,94.0,48.0,46.0,0.5106382978723404,,,,0.0,35035.0,35064.0,35143.0,35153.0,35172.0,35199.0,35211.0,35224.0,35448.0,35538.0
32,32,36051.178051898714,0.09047523541815329,15.252680401957114,36149.273982700426,-0.06833270126989682,7.643896202592157,36185.69163294452,1.7447871017448584,11.23308925310806,36215.61136639573,-0.30196017832463,6.825893144828787,36491.87573139452,0.49278966738990815,36.33792651874834,0.9930200328733244,111.0,80.0,81.0,311.0,392.0,31.0,1008.0,1000.0,37.0,22.0,15.0,0.5945945945945946,0.07180349071535688,0.012037675695673516,17.0,11.0,6.0,0.6470588235294118,0.07959841438208891,0.023918094606547237,27.0,14.0,13.0,0.5185185185185185,1.700219099962784,0.023872647866965833,14.0,5.0,9.0,0.35714285714285715,0.6250984886622309,0.024050921916821084,90.0,46.0,44.0,0.5111111111111111,,,,0.0,36033.0,36064.0,36144.0,36151.0,36172.0,36199.0,36211.0,36225.0,36447.0,36536.0
